track_id,track_name,artists,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6S6HSSk9HzWe3pqvUJn6Vq,Let 'em Play,Karan Aujla,Let 'em Play,59,195652,True,0.776,0.651,6,-7.41,1,0.151,0.0136,2.72e-06,0.0771,0.747,92.015,4,hip-hop
2ccThCjEt1t1SF72mP7as2,Few Days,Amantej Hundal;Karan Aujla,Few Days,59,177391,False,0.797,0.627,4,-7.095,0,0.145,0.0143,0.0,0.324,0.526,92.017,4,hip-hop
0U8fm89VKJwDYa0mzh6foW,Badmos Chora,MC SQUARE,Hustle 2.0,57,144000,False,0.698,0.828,10,-5.92,0,0.241,0.0868,0.0,0.212,0.86,160.169,4,hip-hop
6YtlaPxgVWZHO7OB1atIEf,Kahan Par Hai,MC STAN,Kahan Par Hai,57,219758,True,0.706,0.695,0,-7.103,0,0.0541,0.461,0.0,0.306,0.489,141.974,4,hip-hop
7gl8XJ8EmiObfSFppTATt6,Twist,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),58,299440,False,0.719,0.945,7,-4.977,1,0.136,0.033,7.26e-05,0.0857,0.748,109.014,4,hip-hop
1n1b2lwdRdWF5RAaA0vewk,Aahun Aahun,Neeraj Shridhar;Master Saleem;Suzi Q,Love Aaj Kal (Original Motion Picture Soundtrack),58,290493,False,0.78,0.904,1,-5.509,0,0.2,0.163,8.54e-05,0.0662,0.664,129.966,4,hip-hop
6i5QcWVTuzM67pXgD9Q7Vw,"Kanne Kanne (From ""Ayogya"")",Anirudh Ravichander;Sam C.S.,"Kanne Kanne (From ""Ayogya"")",57,225558,False,0.684,0.489,1,-8.625,1,0.0595,0.639,0.0,0.105,0.375,87.104,4,hip-hop
3fPgIknlkDWXs1l2noKZbp,Kar Gayi Chull,Badshah;Amaal Mallik;Fazilpuria;Sukriti Kakar;Neha Kakkar,The Badshah of Party Hits,60,187710,False,0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,4,hip-hop
3XyFQxpSlGowWpZkIn3ISA,One Two Three Four (Get On The Dance Floor),Vishal Dadlani;Hamsika Iyer,Chennai Express,60,228323,False,0.721,0.867,6,-5.429,0,0.225,0.0885,0.000119,0.0372,0.87,170.091,4,hip-hop
7w4kFO2slzHCu1qEOMaPkl,Maari Thara Local - Here Comes Maari,Anirudh Ravichander;Dhanush,Maari (Original Motion Picture Soundtrack),57,230252,False,0.709,0.956,6,-4.695,1,0.255,0.622,1.1e-06,0.0982,0.664,94.945,4,hip-hop
20uFSAxK0ilztG3jr08XWf,Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,Regageton Para Niños,1,274946,False,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4,hip-hop
4ABLgdKKYK7DJLPDCDnoMc,Bad Things,Machine Gun Kelly;Camila Cabello,Mientras hago aromaterapia,1,239289,False,0.679,0.697,2,-4.75,1,0.14,0.232,0.0,0.178,0.287,137.816,4,hip-hop
67qlKfxKVqs2uxPA6OMlDZ,el diablo,Machine Gun Kelly,Halloween Party 2022,2,146264,True,0.765,0.725,3,-3.391,0,0.143,0.00471,0.000194,0.154,0.578,75.003,4,hip-hop
7j7fS14vlwVk0Pfnr0hovC,"Marana Mass - From ""Petta""",Anirudh Ravichander;S. P. Balasubrahmanyam,Petta (Original Motion Picture Soundtrack),57,216000,False,0.471,0.873,10,-5.503,0,0.373,0.47,8.13e-05,0.146,0.737,78.434,4,hip-hop
2ll71nYac90SKJbb9h0zGB,Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,FELIZ CUMPLEAÑOS,4,274946,False,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4,hip-hop
2jRLhJSvJQn0NqHshENHt1,Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,Del gusto de hermanos,0,274946,False,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4,hip-hop
3Eo7rOfvXRzGq68b9PVfZE,Estoy Enamorado,Wisin & Yandel,Esto No Se Le Dedica A Cualquiera,2,271720,False,0.78,0.725,6,-6.032,1,0.0503,0.288,0.0,0.0851,0.431,100.92,4,hip-hop
3WFAdUVTAuLeTMApMwGgvr,born with horns,Machine Gun Kelly,Rock & Halloween,4,147943,False,0.569,0.919,11,-5.378,1,0.135,0.00089,9.44e-05,0.0524,0.256,95.073,4,hip-hop
3YtBnp4q2Trhu9Zv09ErQl,Estoy Enamorado,Wisin & Yandel,Halloween 2022 Perreo Vol. 1,2,271720,False,0.78,0.725,6,-6.032,1,0.0503,0.288,0.0,0.0851,0.431,100.92,4,hip-hop
434VcYrm3FPRRiW4jw5nLb,Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,Fiesta portatil,2,274946,False,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4,hip-hop
1dvlY1iYFNgO7SFWRGHB3x,Pegao,Wisin & Yandel,Halloween 2022 Perreo Vol. 3,1,234546,False,0.792,0.804,3,-4.752,1,0.259,0.537,0.0,0.342,0.807,96.041,4,hip-hop
55rG9wHuUie0jH00vpjvfX,my ex's best friend,Machine Gun Kelly;blackbear,Autumn Vibes 2022,0,138970,False,0.732,0.671,5,-5.037,0,0.0415,0.00323,0.0,0.108,0.328,124.957,4,hip-hop
0bYsT1b741xstgFwe4WoKp,Hipnotízame,Wisin & Yandel,Noche de Halloween Latino,7,243386,False,0.775,0.828,0,-3.972,1,0.139,0.289,0.0,0.434,0.571,79.992,4,hip-hop
7hgxdDJAyaQKsGl9ZquRsh,RAP DEVIL,Machine Gun Kelly,Twisted Halloween Hits,0,286117,True,0.895,0.839,0,-4.51,1,0.227,0.217,2.89e-06,0.239,0.754,149.952,4,hip-hop
6syz0SJTv8ZNCNxaOnvMtb,Clint Eastwood,Gorillaz,Maintain Your Mojo,3,340920,True,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,4,hip-hop
356ry72djzWnoIjOCrLS7h,Sexy Movimiento,Wisin & Yandel,Perreo en Halloween,1,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,hip-hop
77AAzPYU8BzH1706odR9WR,Sexy Movimiento,Wisin & Yandel,Halloween 2022 Perreo Vol. 5,0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,hip-hop
0uBeSDV32mrqWuL8jLct8J,emo girl,Machine Gun Kelly;WILLOW,Halloween Party 2022,0,159096,True,0.41,0.881,2,-3.502,1,0.087,0.000406,4.26e-05,0.922,0.357,165.006,4,hip-hop
7z1uUb32IxZvJ97Fk86igf,Pam Pam,Wisin & Yandel,Última Misión Reggaeton,0,227280,False,0.874,0.69,10,-6.373,1,0.114,0.121,0.0,0.249,0.735,95.025,4,hip-hop
3dKlTiPC2NTfrnlmM43TuX,Pam Pam,Wisin & Yandel,Perreo Tenebroso Vol. 2,0,227280,False,0.874,0.69,10,-6.373,1,0.114,0.121,0.0,0.249,0.735,95.025,4,hip-hop
1v8HKXubkw9fpYfOJdmAc7,Pegao,Wisin & Yandel,Homecoming Latin Party,0,234546,False,0.792,0.804,3,-4.752,1,0.259,0.537,0.0,0.342,0.807,96.041,4,hip-hop
5cc6bqV4lFNB8etIbI7SNz,bloody valentine,Machine Gun Kelly,Halloween Party 2022,0,205015,True,0.52,0.856,2,-4.228,1,0.0806,0.000193,0.0,0.157,0.47,160.083,4,hip-hop
0VDbQ47H6Zn0zTdMziB0ex,Tu Olor,Wisin & Yandel,Perreo Tenebroso Vol. 5,0,246853,False,0.821,0.753,1,-5.27,0,0.0817,0.0148,6.13e-06,0.109,0.364,114.983,4,hip-hop
698BVnDEuu5eDWjWfVH0qV,Me Estas Tentando,Wisin & Yandel,Última Misión Reggaeton,0,229173,False,0.81,0.916,4,-2.649,0,0.0537,0.312,7.63e-06,0.347,0.794,116.009,4,hip-hop
3yJjRARrm2dE2tPuzPL2Z1,Sexy Movimiento,Wisin & Yandel,Halloween con perreito,0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,hip-hop
1z4WUEk8yk3KyYg8vXzorT,Sexy Movimiento,Wisin & Yandel,Perreo Tenebroso Vol. 1,0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,hip-hop
5iBHQdgvYptTzQzLPHxbXz,Sexy Movimiento,Wisin & Yandel,Queda poco para la PAES 2.0,0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,hip-hop
2RAEtFZQd4TZexKgblZNgA,Noche De Sexo,Wisin & Yandel;Anthony Santos,Última Misión Reggaeton,0,205773,True,0.721,0.714,11,-5.436,0,0.234,0.107,0.0,0.562,0.506,94.002,4,hip-hop
71A0fSIUozc9NvH3tn3rO6,Sigan Bailando,"Wisin & Yandel;Tego Calderón;Franco ""El Gorilla""",Perreo Tenebroso Vol. 2,0,291453,False,0.753,0.831,1,-4.702,0,0.247,0.148,2.32e-05,0.0902,0.684,180.054,4,hip-hop
5yug4vHY6oGqkFI80Ya5F0,Clint Eastwood,Gorillaz,Alternative Rock Mixtape,2,340920,True,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,4,hip-hop
5XnDEUn0QHWdr2bMJGIL1d,Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,Homecoming Latin Party,0,274946,False,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4,hip-hop
6qK47Oa7Vbumzeb69KuMhZ,The Valley of the Pagans,Gorillaz;Beck,20's Rock,0,181028,True,0.75,0.856,2,-5.802,1,0.0457,0.0778,3.65e-05,0.117,0.94,130.034,4,hip-hop
2g6tReTlM2Akp41g0HaeXN,Die Hard,Kendrick Lamar;Blxst;Amanda Reifer,Mr. Morale & The Big Steppers,82,239026,True,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,4,hip-hop
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),Future;Drake;Tems,I NEVER LIKED YOU,89,189893,True,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,4,hip-hop
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,ASTROWORLD,83,312820,True,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4,hip-hop
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky;Skepta,TESTING,82,205040,True,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4,hip-hop
3uB2mkp8ovjiuJA734dbGe,Chalo Chalein,Ritviz;Seedhe Maut,Dev,59,184370,False,0.461,0.5,1,-9.828,1,0.0614,0.00245,0.03,0.116,0.572,76.176,4,hip-hop
39QJ7KkN3L8LLqQqsO85W1,Saiyaan Ji,Yo Yo Honey Singh;Neha Kakkar;Nushrratt Bharuccha,Saiyaan Ji,57,205450,False,0.896,0.678,0,-2.546,0,0.0815,0.0137,4.1e-05,0.11,0.604,130.024,4,hip-hop
1rDQJd8kzwBRXeoTtojkQn,Roz,Ritviz;Nucleya,Baaraat,59,219240,False,0.833,0.639,5,-6.964,1,0.0676,0.152,0.0,0.101,0.448,102.989,4,hip-hop
73N5AghXPjYtAoS6RIYPZd,CHUSAMBA,Emiway Bantai,CHUSAMBA,56,193663,True,0.777,0.816,7,-3.884,1,0.275,0.349,0.0,0.195,0.667,139.68,4,hip-hop
6M47gaKejso9772SKTa3yH,Face Off,Tech N9ne;Joey Cool;King Iso;Dwayne Johnson,ASIN9NE,73,219802,True,0.693,0.935,8,-4.323,1,0.224,0.18,0.0,0.179,0.391,80.882,4,hip-hop
2fsPrE2NYiHOHPMuWbjvTj,Ramta Jogi,Sukhwinder Singh;Alka Yagnik,Taal (Original Motion Picture Soundtrack),59,377000,False,0.798,0.636,6,-10.52,1,0.0431,0.327,0.0,0.128,0.799,139.98,4,hip-hop
4kw1Tl4ryNxjTtAdFJkD19,Pinnak,SAMBATA,Pinnak,56,390321,True,0.781,0.684,2,-8.303,1,0.37,0.011,0.0,0.0971,0.543,100.587,4,hip-hop
0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults),J. Cole;Cults;Amber Coffman,Born Sinner (Deluxe Version),82,296520,True,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,4,hip-hop
5KkCsYIgMK5H7Ih31Dnd2Q,Mirchi,DIVINE;MC Altaf;Stylo G;Phenom,Mirchi,57,192923,False,0.871,0.608,6,-5.486,1,0.4,0.142,0.0,0.0876,0.818,129.784,4,hip-hop
12afGworQ5MJaw8M8hBd9b,Yaar Beli,Guri,Yaar Beli,58,211796,False,0.612,0.853,5,-3.585,0,0.0704,0.00522,0.0,0.422,0.566,166.884,4,hip-hop
24MVilhtBOg06UxlnNOonf,Bekaar,Vilen,Bekaar,58,197307,False,0.605,0.552,10,-7.875,1,0.0296,0.479,0.0,0.0916,0.313,83.958,4,hip-hop
0cHjQQFedPu64QoHmJdUlu,8 Cylinder,Sidhu Moose Wala,8 Cylinder,57,188780,False,0.627,0.673,6,-6.539,1,0.204,0.337,0.0,0.0646,0.735,163.842,4,hip-hop
0MRg2bzlVhGQTi4ecu792k,Vardaan,Ajey Nagar (CarryMinati);Wily Frenzy,Vardaan,56,202105,False,0.675,0.735,9,-10.894,0,0.381,0.136,0.0,0.152,0.139,95.0,4,hip-hop
1pLKHyfC7VPp7NPJqwxzMp,Gang wale munde,Paradox,Hustle 2.0,57,153000,False,0.584,0.76,9,-6.509,1,0.296,0.0532,0.0,0.109,0.327,79.826,4,hip-hop
1FdbP9ZAcqQnOcda55boaL,Billian Billian,Guri,Billian Billian,59,177600,False,0.708,0.893,8,-2.002,0,0.0549,0.0188,5.47e-05,0.471,0.753,100.031,4,hip-hop
3Eb4VbsbXMpS5Mk9HWTDia,Chandigarh Mein,Badshah;Harrdy Sandhu;Lisa Mishra;Asees Kaur,"Chandigarh Mein (From ""Good Newwz"")",59,205200,False,0.809,0.873,6,-2.455,0,0.0556,0.00612,9.07e-06,0.0732,0.34,100.013,4,hip-hop
2GDWnzRp5wsBXMBtR25dzv,Sira E Hou,Amrit Maan;Nimrat Khaira,All Bamb,57,200769,False,0.745,0.549,7,-5.137,1,0.203,0.337,0.0,0.152,0.788,77.892,4,hip-hop
40MlMSv2kkmph6XhYMOovm,Somberi,Mathan;Naven,Intha Vechiko,57,236143,False,0.707,0.795,1,-5.7,0,0.234,0.537,0.0,0.0922,0.612,187.927,4,hip-hop
0sSapNABKrGwgaMhn0p8uL,Long Drive,Mika Singh,Khiladi 786,58,268442,False,0.753,0.89,2,-5.022,1,0.187,0.44,6.82e-06,0.0854,0.283,87.015,4,hip-hop
05REArTDZQd59A9Y4XC0Aq,Maine Khud Ko,Mustafa Zahid,Ragini Mms 2,58,329072,False,0.648,0.52,7,-8.543,1,0.0249,0.674,0.00129,0.0821,0.492,102.975,4,hip-hop
5AjYjRsiIPAKjRP182ocKB,Why This Kolaveri Di? - The Soup of Love,Anirudh Ravichander;Dhanush,3 (Original Motion Picture Soundtrack),57,260013,False,0.817,0.774,5,-4.341,0,0.153,0.543,1.61e-05,0.394,0.884,140.008,4,hip-hop
65usiCnRUHhBgd1CIlwGf5,Pakkam Vanthu,Anirudh Ravichander;Hiphop Tamizha,Kaththi (Original Motion Picture Soundtrack),56,258359,False,0.762,0.964,4,-2.981,1,0.138,0.353,0.00278,0.489,0.846,140.034,4,hip-hop
6EP117i3gizdFg9neGen0s,Tadipaar,MC STAN,Tadipaar,57,466285,True,0.62,0.813,1,-4.833,1,0.161,0.449,1.48e-06,0.21,0.37,139.587,4,hip-hop
5ZQnQnbUVtBO0pl3ShqVHG,"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa;Tulsi Kumar,Enchantic Tulsi Kumar,59,215368,False,0.786,0.797,6,-4.063,1,0.0414,0.233,0.0,0.0861,0.454,95.014,4,hip-hop
47mlmMUesrgqCzSdTz6DXF,Sagiyae,Stephen Zechariah,Sagiyae,58,184500,False,0.496,0.549,4,-8.067,0,0.0286,0.128,0.00226,0.237,0.372,80.03,4,hip-hop
1cQQk3EyZsWrbIzRBz68P9,Me and My Girlfriend,Sidhu Moose Wala,Moosetape,57,203544,False,0.698,0.799,8,-4.774,0,0.282,0.0322,0.0,0.334,0.746,79.204,4,hip-hop
6nmkEV0oW6QJ340afYUlx0,Jatt te Jawani,Dilpreet Dhillon;Karan Aujla,Next Chapter,57,240000,False,0.765,0.685,2,-4.727,1,0.264,0.024,0.0,0.0303,0.608,159.872,4,hip-hop
1JxGjonVZMfWUxorsVLYQQ,Pind Hood Damn Good (RMG Intro),Sidhu Moose Wala,Moosetape,57,75000,False,0.724,0.6,11,-12.024,0,0.4,0.636,0.0,0.133,0.731,77.549,4,hip-hop
0wgOTeDbMblOxncPcXLCvf,Ghost Unmasked - Background Score,Anirudh Ravichander,Vikram (Original Background Score),56,74410,False,0.661,0.654,1,-6.084,1,0.0784,0.363,0.000115,0.165,0.0372,85.166,4,hip-hop
7KtQd5BN1cGQIvefTWEZLq,Kaththi - Theme,Anirudh Ravichander,Kaththi (Original Motion Picture Soundtrack),55,63706,False,0.705,0.73,5,-7.886,1,0.346,0.159,0.000239,0.154,0.819,140.14,4,hip-hop
0RRPAATvIWbP1BsvCaOYsO,Dracula,King,The Carnival,56,182400,False,0.727,0.791,4,-4.47,1,0.13,0.444,0.0,0.131,0.711,74.994,4,hip-hop
5vdWj5rEzg9lg5qbE98PmX,Desi Dan Bilzerian,King,The Gorilla Bounce,56,201379,False,0.718,0.489,2,-7.406,1,0.413,0.0287,9.39e-06,0.058,0.582,173.915,4,hip-hop
0eJ4rwYdkIl4Dz6hY2sNhJ,Sensacion Del Bloque,De La Ghetto,Halloween 2022 Perreo Vol. 5,2,182186,True,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.405,92.014,4,hip-hop
6pW1AQhs75Cc5WTgoRQ8vi,Saaral Mazhaiyaa,Stephen Zechariah;Kaushik Iyer,Saaral Mazhaiyaa,58,279066,False,0.368,0.571,4,-7.475,0,0.0451,0.557,0.0,0.889,0.286,99.916,4,hip-hop
7d5ufSYehroRIgCXxJvcTM,"Chura Ke Dil Mera - From ""Hungama 2""",Benny Dayal;Anmol Malik;Anu Malik,"Chura Ke Dil Mera (From ""Hungama 2"")",59,285773,False,0.737,0.857,7,-5.806,1,0.0451,0.0588,1.17e-05,0.281,0.817,126.005,4,hip-hop
0I9RbCJItXY1jxGIAsQT0t,Jalsa Jalsa,Baba Sehgal;Rita,Jalsa,56,258384,False,0.922,0.906,7,-8.513,1,0.144,0.339,0.000163,0.099,0.808,111.963,4,hip-hop
3ywjIbXWgG5Vjom6zhA2aP,Velicha Poove,Anirudh Ravichander;Mohit Chauhan;Shreya Ghoshal,Ethir Neechal (Original Motion Picture Soundtrack),57,312280,False,0.526,0.701,5,-6.574,0,0.0552,0.444,2.74e-06,0.0883,0.683,79.744,4,hip-hop
7Dt5Efq8VB3BhmBWpu95f1,AEIOU,Justin Quiles;Robin Schulz,All That Really Matters - Just Hits,3,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
4ipbXq1KBTFNCh6R9bAleD,AEIOU,Justin Quiles;Robin Schulz,WORKOUT MOTIVATION,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
6WBFQMsGMTw0DPv9srsybQ,Sensacion Del Bloque,De La Ghetto,Perreo Tenebroso Vol. 4,0,182186,True,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.405,92.014,4,hip-hop
2o3x3qG1XgKutD5IZPTPgA,AEIOU,Justin Quiles;Robin Schulz,Brandneu Dance,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
5Se9PXWc57LRT0zthjI5cG,Woh Kisna Hai,Sukhwinder Singh;Ayesha Darbar;S. P. Sailaja,Kisna (Original Motion Picture Soundtrack),58,357186,False,0.649,0.525,10,-11.94,1,0.0665,0.245,1.2e-05,0.17,0.494,101.987,4,hip-hop
4k6KS2c3N2ifY0HUCtD4tL,AEIOU,Justin Quiles;Robin Schulz,Pop Brandneu,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
68BrFM98WyShOImDZ58sah,Do Vaari Jatt,Jordan Sandhu;Arjan virk,Do Vaari Jatt,58,163580,False,0.695,0.727,1,-2.289,1,0.181,0.221,0.0,0.0911,0.616,80.246,4,hip-hop
2ff0sgVBZ1DYnfdXkW5tkS,AEIOU,Justin Quiles;Robin Schulz,From The Ashes - New Beats,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
2L44djRjs3foqu3J6GSHeg,AEIOU,Justin Quiles;Robin Schulz,Daily Pop Mix,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
40KuvsFD0zpUFuCcmt5Xm0,Ex Bitch,XXXTENTACION,Bad Vibes Forever,73,121671,True,0.835,0.462,7,-6.227,1,0.155,0.513,0.0,0.0875,0.702,78.99,4,hip-hop
503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre;Snoop Dogg,2001,84,270586,True,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4,hip-hop
1tzMa1ma7O05lIgr4XKia8,angels,HRJXT;Intense,Twenty Two,58,204545,False,0.721,0.746,4,-5.135,0,0.0637,0.0241,0.0,0.143,0.23,175.813,4,hip-hop
1sxh0eqIb8ulYypPuq6ZRu,"Bhaag D.K. Bose, Aandhi Aayi",Ram Sampath,Delhi Belly (Original Motion Picture Soundtrack),58,241304,False,0.66,0.926,11,-3.452,0,0.0296,0.0948,0.0,0.248,0.731,109.997,4,hip-hop
7r48j4khJzIT2uqcIU33ax,Lala Lori,Fazilpuria;Afsana Khan,Lala Lori,56,160000,False,0.863,0.741,1,-4.294,0,0.194,0.302,0.0,0.215,0.682,105.037,4,hip-hop
4LCNHHhUJB0rqvmlxwstmN,Vibe Hai,DIVINE;Aavrutti;D'Evil;Shah Rule,Kohinoor,56,201000,False,0.646,0.812,11,-6.861,1,0.621,0.237,0.0,0.777,0.829,104.232,3,hip-hop
2ikI9Y7PCPIavU0TMSpF31,Saza-E-Maut,KR$NA;Raftaar,Still Here,56,180000,False,0.84,0.837,5,-6.18,0,0.272,0.229,0.0,0.105,0.881,141.999,4,hip-hop
05sqcYfU2wMlKwPVJ0rotq,Afsanay,Young Stunners;Talha Anjum;Talhah Yunus,Afsanay,58,343118,False,0.816,0.456,9,-8.281,0,0.569,0.529,0.0,0.189,0.534,95.992,4,hip-hop
6lfSsCL894Qw15xbt7cSUy,"Jai Jai Shivshankar (From ""War"")",Vishal Dadlani;Benny Dayal,"Jai Jai Shivshankar (From ""War"")",59,230557,False,0.825,0.904,5,-5.414,0,0.0787,0.257,1.21e-05,0.0715,0.528,129.036,4,hip-hop
7HRvfjNicVkQnohrpOvjjL,Chithiyaan,Karan Aujla,Chithiyaan,57,198119,False,0.623,0.638,2,-6.315,0,0.0592,0.322,0.0,0.321,0.659,84.019,4,hip-hop
2e1tIq1uwyKO2oeLQOqaXs,One Side,DIVINE,One Side,56,161839,False,0.64,0.813,1,-5.735,1,0.262,0.0418,0.0,0.801,0.553,91.834,4,hip-hop
5LEjxlKCcYH8irGpRtjbj0,Adhiya,Karan Aujla,Adhiya,58,177397,False,0.753,0.758,10,-7.845,0,0.168,0.0901,0.0,0.0717,0.794,92.063,4,hip-hop
2OKo7g3KfmCt3kyLvUAL0g,The Search,NF,The Search,74,248040,False,0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,4,hip-hop
2m49DOqdk0n4ofCEovrydG,Ye Mantramo,Bobo Shashi,Andala Rakshasi (Original Motion Picture Soundtrack),56,167889,False,0.764,0.652,8,-6.448,1,0.0896,0.103,0.000107,0.129,0.417,89.99,4,hip-hop
7F5O2pMgNNjONTbdqQx9b3,IDGAF (feat. Morrisson),Sidhu Moose Wala;Morrisson,Moosetape,56,176842,True,0.771,0.779,7,-3.748,0,0.217,0.251,0.0,0.125,0.535,94.962,4,hip-hop
4wWugVbhblSjTsW1fjwf3u,Dear Mama,Sidhu Moose Wala,Dear Mama,56,186315,False,0.534,0.592,7,-6.149,0,0.149,0.453,0.0,0.193,0.405,79.34,4,hip-hop
5m62bM6EN1ysBb3nnedLBR,Titli,Satinder Sartaaj,Titli,57,277500,False,0.723,0.831,6,-6.685,1,0.111,0.543,0.0,0.0755,0.839,143.885,4,hip-hop
58pYOqfeO87Uk8zPHuOGBu,Gajanana,Sukhwinder Singh,Bajirao Mastani (Original Motion Picture Soundtrack),57,213707,False,0.42,0.872,4,-2.221,0,0.0397,0.243,0.0,0.346,0.397,108.006,4,hip-hop
1VvGJIAjhGdB7InVP9NA7V,Haareya,Sachin-Jigar;Arijit Singh;Priya Saraiya,Meri Pyaari Bindu,58,214735,False,0.675,0.392,4,-10.11,0,0.037,0.773,0.0,0.109,0.534,123.935,4,hip-hop
7503mEfiZf6vgONFMYX5Jr,"Arjunar Villu (From ""Gilli"")",Sukhwinder Singh;Manikka Vinayagam,Manikkavinayagam - Playback Singer,57,266309,False,0.766,0.909,2,-6.181,0,0.0693,0.196,0.0,0.106,0.51,99.958,4,hip-hop
6ULjJomtdRstnT9BPMAf9d,Swad Kutde,The Landers,Still Here,58,120000,False,0.853,0.511,7,-6.451,0,0.422,0.188,0.0,0.223,0.795,90.171,4,hip-hop
3yBOgD5rhyyQcnjhsk7qme,2 Be Loved (Am I Ready),Lizzo,New Arrivals,3,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
2W4HNWdpmrg64swTIK6TLI,About Damn Time,Lizzo,Back to School!,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3jaiWabWmZC02jT2HWtmaK,About Damn Time,Lizzo,Hits Hits Hits,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
2gp0OtnltLdrcNhKHVL2qM,Nee Nenacha,Hiphop Tamizha;Sid Sriram,Mr. Local (Original Motion Picture Soundtrack),56,268683,False,0.329,0.408,0,-10.672,1,0.0629,0.575,0.0,0.115,0.408,182.961,4,hip-hop
5F4WWQDagclYJPuIP9ovJP,About Damn Time,Lizzo,Hit After Hit,1,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
5jvkznKV5ubsgq0IpiVr94,About Damn Time,Lizzo,For the Girls: Summer Hits,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
6irCLylDy2lfsKAKlHAz8F,About Damn Time,Lizzo,Feeling Good,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
